,price(USD)
5682,9822.791900363809
5683,9624.453836044606
5684,3344.7719675974613
5685,3344.7719675974613
5686,3196.018419358058
5687,3096.8493871984556
5688,9525.284803885002
5689,3096.8493871984556
5690,3096.8493871984556
5691,3344.7719675974613
5692,9525.284803885002
5693,9822.791900363809
5694,3196.018419358058
5695,11211.158350598238
5696,3543.1100319166653
5697,3394.356483677262
5698,3196.018419358058
5699,3146.4339032782564
5700,9574.869319964804
5701,3145.9380581174582
5702,3146.4339032782564
5703,9573.877629643208
5704,3141.475451670277
5705,14081.570555734044
5706,13784.06345925524
5707,13833.64797533504
5708,13784.06345925524
5709,13635.309911015836
5710,7107.705462169686
5711,13635.309911015836
5712,13833.64797533504
5713,14279.908620053251
5714,15122.845393409869
5715,13635.309911015836
5716,13784.06345925524
5717,13784.06345925524
5718,7107.705462169686
5719,13833.64797533504
5720,14874.922813010862
5721,14131.155071813846
5722,14279.908620053251
5723,14131.155071813846
5724,14131.155071813846
5725,13635.309911015836
5726,13784.06345925524
5727,13833.64797533504
5728,14031.986039654244
5729,13833.64797533504
5730,13833.64797533504
5731,13635.309911015836
5732,13635.309911015836
5733,14279.908620053251
5734,14081.570555734044
5735,8446.487396324315
5736,13635.309911015836
5737,14279.908620053251
5738,6958.951913930284
5739,6958.951913930284
5740,6958.951913930284
5741,6958.951913930284
5742,6958.951913930284
5743,6958.951913930284
5744,6859.782881770681
5745,13387.387330616832
5746,13387.387330616832
5747,13387.387330616832
5748,6611.860301371676
5749,6611.860301371676
5750,6611.860301371676
5751,13288.218298457228
5752,13040.295718058223
5753,6611.860301371676
5754,6611.860301371676
5755,6611.860301371676
5756,6661.444817451477
5757,6611.860301371676
5758,6611.860301371676
5759,13040.295718058223
5760,13040.295718058223
5761,6611.860301371676
5762,6611.860301371676
5763,6611.860301371676
5764,13040.295718058223
5765,6661.444817451477
5766,6611.860301371676
5767,13288.218298457228
5768,6611.860301371676
5769,6810.198365690881
5770,13040.295718058223
5771,6611.860301371676
5772,6611.860301371676
5773,6810.198365690881
5774,6661.444817451477
5775,6611.860301371676
5776,6611.860301371676
5777,6592.522340100553
5778,6611.860301371676
5779,6611.860301371676
5780,6611.860301371676
5781,6810.198365690881
5782,6611.860301371676
5783,6611.860301371676
5784,6611.860301371676
5785,6611.860301371676
5786,6611.860301371676
5787,6611.860301371676
5788,13040.295718058223
5789,6661.444817451477
5790,6661.444817451477
5791,6810.198365690881
5792,6661.444817451477
5793,6611.860301371676
5794,6592.522340100553
5795,6810.198365690881
5796,6611.860301371676
5797,13040.295718058223
5798,13040.295718058223
5799,6611.860301371676
5800,6661.444817451477
5801,6611.860301371676
5802,6611.860301371676
5803,6611.860301371676
5804,13486.556362776433
5805,13288.218298457228
5806,13288.218298457228
5807,7107.705462169686
5808,13486.556362776433
5809,6859.782881770681
5810,6859.782881770681
5811,13635.309911015836
5812,13536.140878856233
5813,13288.218298457228
5814,13536.140878856233
5815,13486.556362776433
5816,13288.218298457228
5817,6810.198365690881
5818,13486.556362776433
5819,7058.120946089885
5820,7256.459010409089
5821,13635.309911015836
5822,13288.218298457228
5823,13536.140878856233
5824,6661.444817451477
5825,7974.062061693041
5826,14650.420058778594
5827,7974.062061693041
5828,7974.062061693041
5829,14799.173607017998
5830,7974.062061693041
5831,7924.47754561324
5832,7974.062061693041
5833,14799.173607017998
5834,2214.6257425295644
5835,2131.3237555154983
5836,8658.928204361648
5837,8658.928204361648
5838,2275.118852146922
5839,9452.280461638466
5840,9055.604333000058
5841,7924.47754561324
5842,7726.139481294036
5843,7726.139481294036
5844,7924.47754561324
5845,14352.912962299788
5846,7710.2724361485
5847,2329.6618198347032
5848,2329.6618198347032
5849,2329.6618198347032
5850,2329.6618198347032
5851,2329.6618198347032
5852,2329.6618198347032
5853,2329.6618198347032
5854,2329.6618198347032
5855,12299.272840607535
5856,12299.272840607535
5857,12051.35026020853
5858,12051.35026020853
5859,12051.35026020853
5860,12299.272840607535
5861,11803.427679809523
5862,12299.272840607535
5863,12299.272840607535
5864,12299.272840607535
5865,12051.35026020853
5866,5127.069682723972
5867,5127.069682723972
5868,14627.000232611856
5869,14402.497478379588
5870,7974.062061693041
5871,14402.497478379588
5872,7974.062061693041
5873,7974.062061693041
5874,14402.497478379588
5875,7924.47754561324
5876,13906.652317581578
5877,7626.970449134434
5878,7626.970449134434
5879,7626.970449134434
5880,14055.405865820981
5881,14055.405865820981
5882,7626.970449134434
5883,14055.405865820981
5884,7626.970449134434
5885,7626.970449134434
5886,14154.574897980583
5887,13906.652317581578
5888,7527.801416974832
5889,14253.743930140186
5890,7924.47754561324
5891,13486.556362776433
5892,14031.986039654244
5893,14031.986039654244
5894,14031.986039654244
5895,14031.986039654244
5896,14031.986039654244
5897,14031.986039654244
5898,13784.06345925524
5899,14031.986039654244
5900,14031.986039654244
5901,14031.986039654244
5902,14031.986039654244
5903,13635.309911015836
5904,14031.986039654244
5905,13784.06345925524
5906,7107.705462169686
5907,7058.120946089885
5908,7256.459010409089
5909,6859.782881770681
5910,7256.459010409089
5911,6859.782881770681
5912,13288.218298457228
5913,13288.218298457228
5914,6661.444817451477
5915,6661.444817451477
5916,6661.444817451477
5917,7206.874494329289
5918,6958.951913930284
5919,7206.874494329289
5920,7206.874494329289
5921,7058.120946089885
5922,6958.456068769486
5923,6418.97653382125
5924,6413.522237052472
5925,6463.106753132272
5926,6562.275785291875
5927,6562.275785291875
5928,12617.339795897522
5929,12617.339795897522
5930,12643.619589419815
5931,12643.619589419815
5932,3096.8493871984556
5933,3196.018419358058
5934,3096.8493871984556
5935,3196.018419358058
5936,3196.018419358058
5937,3196.018419358058
5938,3196.018419358058
5939,3096.8493871984556
5940,3096.8493871984556
5941,3096.8493871984556
5942,10689.148499887164
5943,10689.148499887164
5944,4260.713083200617
5945,10540.394951647762
5946,10540.394951647762
5947,10689.148499887164
5948,4260.713083200617
5949,10689.148499887164
5950,10689.148499887164
5951,4260.713083200617
5952,10441.225919488159
5953,2230.4927876751008
5954,2230.4927876751008
5955,2230.4927876751008
5956,2428.830851994305
5957,2230.4927876751008
5958,2230.4927876751008
5959,2230.4927876751008
5960,2131.3237555154983
5961,8658.928204361648
5962,2032.1547233558967
5963,2329.6618198347032
5964,1982.570207276096
5965,2230.4927876751008
5966,2131.3237555154983
5967,2230.4927876751008
5968,2131.3237555154983
5969,2180.9082715953
5970,2180.9082715953
5971,2180.9082715953
5972,2180.9082715953
5973,8857.266268680853
5974,3394.356483677262
5975,3394.356483677262
5976,3394.356483677262
5977,9822.791900363809
5978,10070.714480762814
5979,9624.453836044606
5980,3642.279064076267
5981,3146.4339032782564
5982,9475.700287805203
5983,9475.700287805203
5984,9475.700287805203
5985,9475.700287805203
5986,9475.700287805203
5987,4062.375018881413
5988,10689.148499887164
5989,10689.148499887164
5990,4238.895896125504
5991,10689.148499887164
5992,4260.713083200617
5993,10689.148499887164
5994,4062.375018881413
5995,10689.148499887164
5996,10689.148499887164
5997,4062.375018881413
5998,10689.148499887164
5999,4062.375018881413
6000,10689.148499887164
6001,10689.148499887164
6002,4260.713083200617
6003,4260.713083200617
6004,10490.81043556796
6005,4062.375018881413
6006,4062.375018881413
6007,10489.818745246364
6008,4062.375018881413
6009,4260.713083200617
6010,4062.375018881413
6011,4260.713083200617
6012,4062.375018881413
6013,4161.544051041014
6014,4161.544051041014
6015,4161.544051041014
6016,4062.375018881413
6017,4260.713083200617
6018,4161.544051041014
6019,10689.148499887164
6020,10490.81043556796
6021,4260.713083200617
6022,10689.148499887164
6023,4161.544051041014
6024,10688.156809565568
6025,11085.824628525574
6026,10689.148499887164
6027,10689.148499887164
6028,10689.148499887164
6029,10689.148499887164
6030,4260.713083200617
6031,4062.375018881413
6032,4062.375018881413
6033,10689.148499887164
6034,10689.148499887164
6035,4161.544051041014
6036,4161.544051041014
6037,11036.240112445772
6038,10788.317532046767
6039,4359.882115360219
6040,10937.071080286169
6041,10937.071080286169
6042,10689.148499887164
6043,12176.683982281196
6044,11432.91624108418
6045,4012.790502801611
6046,13288.218298457228
6047,13288.218298457228
6048,6859.782881770681
6049,13288.218298457228
6050,6859.782881770681
6051,13288.218298457228
6052,6859.782881770681
6053,13288.218298457228
6054,13288.218298457228
6055,6859.782881770681
6056,13288.218298457228
6057,6859.782881770681
6058,13288.218298457228
6059,13784.06345925524
6060,3196.018419358058
6061,3196.018419358058
6062,3344.7719675974613
6063,9822.791900363809
6064,3196.018419358058
6065,3196.018419358058
6066,3295.1874515176596
6067,2997.680355038853
6068,9525.284803885002
6069,3196.018419358058
6070,9525.284803885002
6071,9525.284803885002
6072,9624.453836044606
6073,3295.1874515176596
6074,3196.018419358058
6075,9822.791900363809
6076,3394.356483677262
6077,9624.453836044606
6078,3196.018419358058
6079,9525.284803885002
6080,3196.018419358058
6081,3047.264871118655
6082,3096.8493871984556
6083,9624.453836044606
6084,3196.018419358058
6085,3295.1874515176596
6086,3295.1874515176596
6087,3196.018419358058
6088,3196.018419358058
6089,3196.018419358058
6090,9624.453836044606
6091,9822.791900363809
6092,3295.1874515176596
6093,3173.705387122147
6094,9624.453836044606
6095,3394.356483677262
6096,3047.264871118655
6097,9822.791900363809
6098,3196.018419358058
6099,9822.791900363809
6100,9520.326352277023
6101,3295.1874515176596
6102,10070.714480762814
6103,3295.1874515176596
6104,3196.018419358058
6105,3196.018419358058
6106,3196.018419358058
6107,9525.284803885002
6108,3047.264871118655
6109,3344.7719675974613
6110,3096.8493871984556
6111,3295.1874515176596
6112,9624.453836044606
6113,3096.8493871984556
6114,3295.1874515176596
6115,3196.018419358058
6116,3196.018419358058
6117,3196.018419358058
6118,3196.018419358058
6119,3196.018419358058
6120,3196.018419358058
6121,3047.264871118655
6122,3196.018419358058
6123,9525.284803885002
6124,3196.018419358058
6125,3394.356483677262
6126,3196.018419358058
6127,3047.264871118655
6128,3196.018419358058
6129,3394.356483677262
6130,3196.018419358058
6131,3295.1874515176596
6132,3196.018419358058
6133,3196.018419358058
6134,3394.356483677262
6135,3394.356483677262
6136,6562.275785291875
6137,13089.880234138025
6138,13089.880234138025
6139,6661.444817451477
6140,13089.880234138025
6141,13089.880234138025
6142,13089.880234138025
6143,6611.860301371676
6144,13089.880234138025
6145,6661.444817451477
6146,13089.880234138025
6147,6661.444817451477
6148,6661.444817451477
6149,13089.880234138025
6150,6661.444817451477
6151,13089.880234138025
6152,6661.444817451477
6153,13089.880234138025
6154,13089.880234138025
6155,6661.444817451477
6156,13089.880234138025
6157,13089.880234138025
6158,13089.880234138025
6159,6661.444817451477
6160,7726.139481294036
6161,7676.554965214235
6162,7676.554965214235
6163,7527.801416974832
6164,7527.801416974832
6165,7726.139481294036
6166,7726.139481294036
6167,1463.3052203113484
6168,1314.5516720719452
6169,1314.5516720719452
6170,1264.9671559921435
6171,1314.5516720719452
6172,1314.5516720719452
6173,3196.018419358058
6174,3047.264871118655
6175,3047.264871118655
6176,3047.264871118655
6177,3047.264871118655
6178,3196.018419358058
6179,9525.284803885002
6180,3245.602935437859
6181,3096.8493871984556
6182,3245.602935437859
6183,3047.264871118655
6184,3245.602935437859
6185,3047.264871118655
6186,6463.106753132272
6187,6611.860301371676
6188,6611.860301371676
6189,2329.6618198347032
6190,2327.6784391915107
6191,2230.4927876751008
6192,2230.4927876751008
6193,2131.3237555154983
6194,2230.4927876751008
6195,7428.63238481523
6196,7676.554965214235
6197,7428.63238481523
6198,7478.21690089503
6199,7676.554965214235
6200,7478.21690089503
6201,7478.21690089503
6202,7428.63238481523
6203,7676.554965214235
6204,7478.21690089503
6205,7478.21690089503
6206,7478.21690089503
6207,7676.554965214235
6208,7478.21690089503
6209,5127.069682723972
6210,5127.069682723972
6211,5127.069682723972
6212,5325.407747043176
6213,5127.069682723972
6214,13288.218298457228
6215,13089.880234138025
6216,13288.218298457228
6217,6859.782881770681
6218,6661.444817451477
6219,6661.444817451477
6220,13089.880234138025
6221,6661.444817451477
6222,13089.880234138025
6223,6512.691269212074
6224,13486.556362776433
6225,7058.120946089885
6226,6562.275785291875
6227,6562.275785291875
6228,6562.275785291875
6229,6859.782881770681
6230,7107.705462169686
6231,13536.140878856233
6232,6859.782881770681
6233,13288.218298457228
6234,6661.444817451477
6235,13040.295718058223
6236,13089.880234138025
6237,13089.880234138025
6238,6611.860301371676
6239,13089.880234138025
6240,6859.782881770681
6241,13288.218298457228
6242,13288.218298457228
6243,6859.782881770681
6244,6859.782881770681
6245,13287.226608135632
6246,13288.218298457228
6247,13436.971846696633
6248,7107.705462169686
6249,13536.140878856233
6250,7107.705462169686
6251,6859.782881770681
6252,3196.018419358058
6253,3196.018419358058
6254,3196.018419358058
6255,9624.453836044606
6256,3196.018419358058
6257,3196.018419358058
6258,3096.8493871984556
6259,3196.018419358058
6260,9723.622868204207
6261,3196.018419358058
6262,3096.8493871984556
6263,10070.714480762814
6264,10070.714480762814
6265,4062.375018881413
6266,4161.544051041014
6267,4211.128567120816
6268,4211.128567120816
6269,4161.544051041014
6270,4062.375018881413
6271,4211.128567120816
6272,4211.128567120816
6273,4260.713083200617
6274,4260.713083200617
6275,4161.544051041014
6276,4211.128567120816
6277,4359.882115360219
6278,4161.544051041014
6279,4161.544051041014
6280,4161.544051041014
6281,4260.713083200617
6282,4161.544051041014
6283,4161.544051041014
6284,4012.790502801611
6285,4161.544051041014
6286,4260.713083200617
6287,4211.128567120816
6288,4062.375018881413
6289,4161.544051041014
6290,4161.544051041014
6291,4260.713083200617
6292,4260.713083200617
6293,4211.128567120816
6294,4260.713083200617
6295,4161.544051041014
6296,10689.148499887164
6297,4359.882115360219
6298,4260.713083200617
6299,4260.713083200617
6300,4161.544051041014
6301,4161.544051041014
6302,10689.148499887164
6303,4161.544051041014
6304,4161.544051041014
6305,4161.544051041014
6306,4161.544051041014
6307,4161.544051041014
6308,4211.128567120816
6309,4161.544051041014
6310,4161.544051041014
6311,4211.128567120816
6312,4211.128567120816
6313,4062.375018881413
6314,4359.882115360219
6315,4062.375018881413
6316,10689.148499887164
6317,4259.721392879021
6318,4161.544051041014
6319,4211.128567120816
6320,4062.375018881413
6321,4012.790502801611
6322,10689.148499887164
6323,4161.544051041014
6324,4161.544051041014
6325,4260.713083200617
6326,4211.128567120816
6327,4161.544051041014
6328,4211.128567120816
6329,4161.544051041014
6330,4161.544051041014
6331,4062.375018881413
6332,4161.544051041014
6333,4161.544051041014
6334,4012.790502801611
6335,4161.544051041014
6336,4211.128567120816
6337,4260.713083200617
6338,4260.713083200617
6339,4211.128567120816
6340,4161.544051041014
6341,4062.375018881413
6342,4161.544051041014
6343,4260.713083200617
6344,4211.128567120816
6345,4353.931973430643
6346,4012.790502801611
6347,4012.790502801611
6348,4211.128567120816
6349,4161.544051041014
6350,4359.882115360219
6351,4211.128567120816
6352,4161.544051041014
6353,4211.128567120816
6354,4062.375018881413
6355,4359.882115360219
6356,10788.317532046767
6357,4062.375018881413
6358,4211.128567120816
6359,4211.128567120816
6360,3992.9566963696916
6361,4260.713083200617
6362,4211.128567120816
6363,4211.128567120816
6364,4359.882115360219
6365,4359.882115360219
6366,4161.544051041014
6367,4260.713083200617
6368,4211.128567120816
6369,4012.790502801611
6370,4161.544051041014
6371,4161.544051041014
6372,10689.148499887164
6373,4260.713083200617
6374,4260.713083200617
6375,4260.713083200617
6376,4260.713083200617
6377,4211.128567120816
6378,4211.128567120816
6379,4161.544051041014
6380,4359.882115360219
6381,4161.544051041014
6382,4161.544051041014
6383,4161.544051041014
6384,4161.544051041014
6385,4161.544051041014
6386,4211.128567120816
6387,4211.128567120816
6388,4062.375018881413
6389,4161.544051041014
6390,4062.375018881413
6391,4161.544051041014
6392,4161.544051041014
6393,4161.544051041014
6394,4211.128567120816
6395,4260.713083200617
6396,4260.713083200617
6397,4062.375018881413
6398,4353.931973430643
6399,4161.544051041014
6400,10788.317532046767
6401,9624.453836044606
6402,3047.264871118655
6403,3295.1874515176596
6404,3146.4339032782564
6405,9574.869319964804
6406,3394.356483677262
6407,3196.018419358058
6408,9723.622868204207
6409,3047.264871118655
6410,9822.791900363809
6411,9822.791900363809
6412,3196.018419358058
6413,3196.018419358058
6414,9624.453836044606
6415,9822.791900363809
6416,9822.791900363809
6417,3394.356483677262
6418,3146.4339032782564
6419,3047.264871118655
6420,3196.018419358058
6421,9822.791900363809
6422,3146.4339032782564
6423,9822.791900363809
6424,3196.018419358058
6425,3295.1874515176596
6426,9574.869319964804
6427,9574.869319964804
6428,3295.1874515176596
6429,3146.4339032782564
6430,9822.791900363809
6431,3196.018419358058
6432,3146.4339032782564
6433,9822.791900363809
6434,3145.9380581174582
6435,3146.4339032782564
6436,3047.264871118655
6437,3295.1874515176596
6438,3146.4339032782564
6439,3196.018419358058
6440,9822.791900363809
6441,8592.496080817391
6442,8592.496080817391
6443,14527.831200452256
6444,14527.831200452256
6445,14379.07765221285
6446,14627.000232611856
6447,14527.831200452256
6448,14527.831200452256
6449,7851.473203366702
6450,7950.642235526305
6451,8099.395783765707
6452,7950.642235526305
6453,14527.831200452256
6454,14627.000232611856
6455,14527.831200452256
6456,14627.000232611856
6457,14527.831200452256
6458,13784.06345925524
6459,13784.06345925524
6460,13784.06345925524
6461,14279.908620053251
6462,13635.309911015836
6463,7355.628042568692
6464,13784.06345925524
6465,14279.908620053251
6466,13684.894427095638
6467,14279.908620053251
6468,13784.06345925524
6469,13784.06345925524
6470,13784.06345925524
6471,13635.309911015836
6472,13684.894427095638
6473,7355.628042568692
6474,13635.309911015836
6475,13784.06345925524
6476,13684.894427095638
6477,13784.06345925524
6478,13784.06345925524
6479,13784.06345925524
6480,13784.06345925524
6481,13784.06345925524
6482,13684.894427095638
6483,7355.628042568692
6484,13635.309911015836
6485,14279.908620053251
6486,13784.06345925524
6487,7553.966106887896
6488,13784.06345925524
6489,13784.06345925524
6490,13784.06345925524
6491,13784.06345925524
6492,7355.628042568692
6493,6611.860301371676
6494,2280.0773037549015
6495,8758.097236521251
6496,2180.9082715953
6497,2280.0773037549015
6498,3196.018419358058
6499,3196.018419358058
6500,3196.018419358058
6501,3196.018419358058
6502,3196.018419358058
6503,3295.1874515176596
6504,3196.018419358058
6505,3146.4339032782564
6506,3146.4339032782564
6507,3196.018419358058
6508,3196.018419358058
6509,3196.018419358058
6510,3196.018419358058
6511,3146.4339032782564
6512,3146.4339032782564
6513,3196.018419358058
6514,2329.6618198347032
6515,2329.6618198347032
6516,2329.6618198347032
6517,2329.6618198347032
6518,2329.6618198347032
6519,2329.6618198347032
6520,2329.6618198347032
6521,8956.435300840454
6522,8956.435300840454
6523,2180.9082715953
6524,2180.9082715953
6525,8609.343688281848
6526,8609.343688281848
6527,10937.071080286169
6528,10937.071080286169
6529,10937.071080286169
6530,10937.071080286169
6531,4508.635663599622
6532,10937.071080286169
6533,4508.635663599622
6534,10937.071080286169
6535,10937.071080286169
6536,10937.071080286169
6537,4161.544051041014
6538,11184.993660685175
6539,10937.071080286169
6540,10937.071080286169
6541,4260.713083200617
6542,11555.505099410519
6543,5127.069682723972
6544,5127.069682723972
6545,5127.069682723972
6546,5127.069682723972
6547,5127.069682723972
6548,5127.069682723972
6549,11753.843163729724
6550,12299.272840607535
6551,12299.272840607535
6552,12150.519292368132
6553,3096.8493871984556
6554,3096.8493871984556
6555,3096.8493871984556
6556,3096.8493871984556
6557,3196.018419358058
6558,3295.1874515176596
6559,3295.1874515176596
6560,10318.63706116182
6561,3096.8493871984556
6562,3196.018419358058
6563,3196.018419358058
6564,9624.453836044606
6565,9624.453836044606
6566,2997.680355038853
6567,2997.680355038853
6568,3642.279064076267
6569,4237.29325703388
6570,3394.356483677262
6571,3047.264871118655
6572,9822.791900363809
6573,2997.680355038853
6574,3146.4339032782564
6575,3146.4339032782564
6576,3196.018419358058
6577,2230.4927876751008
6578,2280.0773037549015
6579,2329.6618198347032
6580,2280.0773037549015
6581,2230.4927876751008
6582,2280.0773037549015
6583,2329.6618198347032
6584,2280.0773037549015
6585,2230.4927876751008
6586,2230.4927876751008
6587,2230.4927876751008
6588,2328.670129513107
6589,2329.6618198347032
6590,2230.4927876751008
6591,2329.6618198347032
6592,2329.6618198347032
6593,2329.6618198347032
6594,2329.6618198347032
6595,2329.6618198347032
6596,2329.6618198347032
6597,2329.6618198347032
6598,2329.6618198347032
6599,2230.4927876751008
6600,2329.6618198347032
6601,2230.4927876751008
6602,2329.6618198347032
6603,16310.128915578767
6604,16508.46697989797
6605,16310.128915578767
6606,16310.128915578767
6607,16161.375367339362
6608,16310.128915578767
6609,16310.128915578767
6610,8096.6509200193805
6611,14723.424401025131
6612,8195.819952178983
6613,8294.988984338584
6614,15122.845393409869
6615,14527.831200452256
6616,14627.000232611856
6617,15104.49912246034
6618,15122.845393409869
6619,4211.128567120816
6620,4211.128567120816
6621,4211.128567120816
6622,4260.713083200617
6623,4135.26425751872
6624,11432.91624108418
6625,11432.91624108418
6626,11532.085273243782
6627,11532.085273243782
6628,11432.91624108418
6629,11532.085273243782
6630,11532.085273243782
6631,14279.908620053251
6632,13883.232491414841
6633,14031.986039654244
6634,14775.75378085126
6635,14031.986039654244
6636,14031.986039654244
6637,13883.232491414841
6638,14031.986039654244
6639,15023.676361250265
6640,14031.986039654244
6641,14131.155071813846
6642,14031.986039654244
6643,13784.06345925524
6644,14031.986039654244
6645,14031.986039654244
6646,13883.232491414841
6647,14031.986039654244
6648,14775.75378085126
6649,14031.986039654244
6650,13387.387330616832
6651,14031.986039654244
6652,13784.06345925524
6653,13883.232491414841
6654,13784.06345925524
6655,14031.986039654244
6656,13784.06345925524
6657,14031.986039654244
6658,14279.908620053251
6659,14031.986039654244
6660,13635.309911015836
6661,14031.986039654244
6662,14031.986039654244
6663,13635.309911015836
6664,13883.232491414841
6665,7206.874494329289
6666,14131.155071813846
6667,13684.894427095638
6668,14031.986039654244
6669,13635.309911015836
6670,13883.232491414841
6671,13784.06345925524
6672,14031.986039654244
6673,14031.986039654244
6674,13684.894427095638
6675,13883.232491414841
6676,13784.06345925524
6677,14775.75378085126
6678,14031.986039654244
6679,13784.06345925524
6680,14279.908620053251
6681,13635.309911015836
6682,13883.232491414841
6683,13883.232491414841
6684,13784.06345925524
6685,14279.908620053251
6686,13635.309911015836
6687,14775.75378085126
6688,13883.232491414841
6689,13784.06345925524
6690,14031.986039654244
6691,13784.06345925524
6692,13883.232491414841
6693,15023.676361250265
6694,7851.473203366702
6695,7454.797074728293
6696,7454.797074728293
6697,10441.225919488159
6698,10441.225919488159
6699,10441.225919488159
6700,10441.225919488159
6701,10440.73007432736
6702,10441.225919488159
6703,3196.018419358058
6704,3394.356483677262
6705,3344.7719675974613
6706,3196.018419358058
6707,3344.7719675974613
6708,3344.7719675974613
6709,3344.7719675974613
6710,3344.7719675974613
6711,3344.7719675974613
6712,3592.694547996466
6713,3196.018419358058
6714,3295.1874515176596
6715,3295.1874515176596
6716,3196.018419358058
6717,3196.018419358058
6718,3344.7719675974613
6719,3394.356483677262
6720,3344.7719675974613
6721,3196.018419358058
6722,3295.1874515176596
6723,3196.018419358058
6724,3592.694547996466
6725,3344.7719675974613
6726,3196.018419358058
6727,3344.7719675974613
6728,3196.018419358058
6729,3196.018419358058
6730,3196.018419358058
6731,3196.018419358058
6732,3344.7719675974613
6733,9822.791900363809
6734,11111.989318438636
6735,1066.6290916729395
6736,1165.798123832542
6737,1066.6290916729395
6738,1066.6290916729395
6739,1066.6290916729395
6740,1066.6290916729395
6741,1066.6290916729395
6742,1165.798123832542
6743,1066.6290916729395
6744,1066.6290916729395
6745,1066.6290916729395
6746,1116.2136077527412
6747,1066.6290916729395
6748,1066.6290916729395
6749,1066.6290916729395
6750,7478.21690089503
6751,7626.970449134434
6752,7478.21690089503
6753,7527.801416974832
6754,7478.21690089503
6755,7626.970449134434
6756,7527.801416974832
6757,7474.7459847694445
6758,7924.47754561324
6759,8073.231093852643
6760,7726.139481294036
6761,8221.984642092048
6762,14154.574897980583
6763,8221.984642092048
6764,14650.420058778594
6765,14650.420058778594
6766,7726.139481294036
6767,8221.984642092048
6768,15443.772316055412
6769,16137.955541172625
6770,7924.47754561324
6771,7924.47754561324
6772,14031.986039654244
6773,14031.986039654244
6774,14131.155071813846
6775,14031.986039654244
6776,14131.155071813846
6777,14031.986039654244
6778,14131.155071813846
6779,14131.155071813846
6780,3196.018419358058
6781,3146.4339032782564
6782,3096.8493871984556
6783,3196.018419358058
6784,3196.018419358058
6785,3146.4339032782564
6786,3096.8493871984556
6787,3146.4339032782564
6788,3146.4339032782564
6789,3196.018419358058
6790,3344.7719675974613
6791,3127.095942007134
6792,3344.7719675974613
6793,3196.018419358058
6794,3195.026729036462
6795,3344.7719675974613
6796,3344.7719675974613
6797,3196.018419358058
6798,3344.7719675974613
6799,9624.453836044606
6800,3146.4339032782564
6801,3344.7719675974613
6802,3196.018419358058
6803,3394.356483677262
6804,3344.7719675974613
6805,3126.600096846337
6806,3096.8493871984556
6807,3344.7719675974613
6808,3344.7719675974613
6809,9624.453836044606
6810,3196.018419358058
6811,3127.095942007134
6812,3196.018419358058
6813,3196.018419358058
6814,3146.4339032782564
6815,3344.7719675974613
6816,3196.018419358058
6817,3344.7719675974613
6818,3344.7719675974613
6819,3146.4339032782564
6820,3196.018419358058
6821,3146.4339032782564
6822,3196.018419358058
6823,3196.018419358058
6824,3146.4339032782564
6825,9574.869319964804
6826,3146.4339032782564
6827,9822.296055203013
6828,3394.356483677262
6829,3196.018419358058
6830,9624.453836044606
6831,3344.7719675974613
6832,3146.4339032782564
6833,9773.20738428401
6834,3096.8493871984556
6835,3146.4339032782564
6836,3196.018419358058
6837,3196.018419358058
6838,3146.4339032782564
6839,3096.8493871984556
6840,3344.7719675974613
6841,3196.018419358058
6842,3146.4339032782564
6843,9822.791900363809
6844,3146.4339032782564
6845,3196.018419358058
6846,3196.018419358058
6847,3196.018419358058
6848,3146.4339032782564
6849,3146.4339032782564
6850,3344.7719675974613
6851,3344.7719675974613
6852,9624.453836044606
6853,3196.018419358058
6854,3146.4339032782564
6855,3146.4339032782564
6856,3196.018419358058
6857,3146.4339032782564
6858,3344.7719675974613
6859,3146.4339032782564
6860,3196.018419358058
6861,3344.7719675974613
6862,3146.4339032782564
6863,3196.018419358058
6864,9574.869319964804
6865,3344.7719675974613
6866,3096.8493871984556
6867,3344.7719675974613
6868,9624.453836044606
6869,3196.018419358058
6870,3196.018419358058
6871,9624.453836044606
6872,3196.018419358058
6873,3344.7719675974613
6874,3344.7719675974613
6875,3146.4339032782564
6876,3195.026729036462
6877,3196.018419358058
6878,3146.4339032782564
6879,3195.026729036462
6880,3344.7719675974613
6881,3196.018419358058
6882,3196.018419358058
6883,3196.018419358058
6884,3196.018419358058
6885,9624.453836044606
6886,3096.8493871984556
6887,3344.7719675974613
6888,3096.8493871984556
6889,3196.018419358058
6890,3196.018419358058
6891,3196.018419358058
6892,3146.4339032782564
6893,3196.018419358058
6894,3146.4339032782564
6895,3344.7719675974613
6896,3196.018419358058
6897,3344.7719675974613
6898,3146.4339032782564
6899,3146.4339032782564
6900,3146.4339032782564
6901,7428.63238481523
6902,7577.385933054633
6903,7576.394242733037
6904,7428.63238481523
6905,7379.047868735429
6906,7527.801416974832
6907,7527.801416974832
6908,13956.23683366138
6909,14005.821349741182
6910,7428.63238481523
6911,14055.405865820981
6912,7428.63238481523
6913,7410.781959026502
6914,7527.801416974832
6915,7428.63238481523
6916,7577.385933054633
6917,7428.63238481523
6918,7527.801416974832
6919,7527.801416974832
6920,7379.047868735429
6921,9525.284803885002
6922,2897.5196325576553
6923,2997.680355038853
6924,3146.4339032782564
6925,3146.4339032782564
6926,2953.550135727831
6927,2898.5113228792516
6928,9326.9467395658
6929,3741.4480962358693
6930,3493.5255158368645
6931,10070.714480762814
6932,10070.714480762814
